assists,value_form,team,goals_scored,team_name,red_cards,event_total,form,total_points,second_name,event_points,ea_index,type_name,cost_change_start_fall,first_name,transfers_in,minutes,transfers_out,cost_change_start,transfers_out_event,selected_by_percent,selected_by,bps,ep_next,value_season,dreamteam_count,web_name,now_cost,penalties_saved,cost_change_event_fall,ep_this,team_id,event_explain,goals_conceded,id,cost_change_event,clean_sheets,transfers_in_event,yellow_cards,penalties_missed,code,element_type,team_code,saves,own_goals,bonus,status,points_per_game
1,0.6,11,0,Man Utd,0,3,3.3,10,Valencia,3,30,Midfielder,1,Antonio,14683,180,7853,-1,2696,0.8,0.8,41,3.3,1.7,0,Valencia,59,0,0,3.3,11,"[['Clean sheets', 1, 1], ['Minutes played', 90, 2]]",1,269,0,1,2877,0,0,20695,3,1,0,0,2,a,5.0
0,0.0,11,0,Man Utd,0,0,0.3,1,Nani,0,5,Midfielder,0,Luis,524,45,22856,0,2360,0.8,0.8,3,0.0,0.1,0,Nani,70,0,0,0.0,11,"[['Minutes played', 0, 0]]",1,270,0,0,2,0,0,38530,3,1,0,0,0,u,1.0
0,0.1,11,0,Man Utd,0,1,0.3,1,Anderson,1,3,Midfielder,1,Oliveira,134,21,342,-1,79,0.0,0.0,4,0.3,0.2,0,Anderson,49,0,0,0.3,11,"[['Minutes played', 21, 1]]",0,271,0,0,48,0,0,27258,3,1,0,0,0,a,1.0
0,0.0,11,0,Man Utd,0,0,0.0,0,Carrick,0,0,Midfielder,0,Michael,32,0,477,0,97,0.0,0.0,0,0.0,0.0,0,Carrick,55,0,0,0.0,11,"[['Minutes played', 0, 0]]",0,272,0,0,7,0,0,2404,3,1,0,0,0,i,0.0
0,0.4,11,0,Man Utd,0,2,2.0,6,Fletcher,2,22,Midfielder,1,Darren,4919,242,12599,-1,3277,0.9,0.9,49,2.0,1.2,0,Fletcher,49,0,1,2.0,11,"[['Yellow cards', 1, -1], ['Clean sheets', 1, 1], ['Minutes played', 90, 2]]",3,273,-1,1,667,1,0,14295,3,1,0,0,0,a,2.0
0,0.1,2,0,Aston Villa,0,0,0.3,1,Cleverley,0,6,Midfielder,2,Tom,1061,90,2126,-2,544,0.1,0.1,13,0.3,0.2,0,Cleverley,53,0,1,0.3,2,"[['Minutes played', 0, 0]]",1,274,-1,0,811,1,0,43250,3,7,0,0,0,a,1.0
0,0.3,11,0,Man Utd,0,3,1.7,5,Young,3,35,Midfielder,3,Ashley,8156,270,119871,-3,21260,3.5,3.5,42,1.7,1.0,0,Young,52,0,1,1.7,11,"[['Clean sheets', 1, 1], ['Minutes played', 90, 2]]",3,275,-1,1,900,2,0,18892,3,1,0,0,0,a,1.7
0,0.0,8,0,Leicester,0,0,0.0,0,Powell,0,0,Midfielder,1,Nick,1059,0,405,-1,189,0.0,0.0,0,0.0,0.0,0,Powell,49,0,0,0.0,8,"[['Minutes played', 0, 0]]",0,276,0,0,955,0,0,82205,3,13,0,0,0,a,0.0
0,0.0,11,0,Man Utd,0,0,0.0,0,Kagawa,0,0,Midfielder,2,Shinji,404,0,7785,-2,2090,0.3,0.3,0,0.0,0.0,0,Kagawa,63,0,1,0.0,11,"[['Minutes played', 0, 0]]",0,277,-1,0,6,0,0,83090,3,1,0,0,0,u,0.0
0,0.1,11,0,Man Utd,0,0,0.3,1,Lingard,0,2,Midfielder,0,Jesse,1158,23,4014,0,864,0.2,0.2,3,0.0,0.2,0,Lingard,45,0,0,0.0,11,"[['Minutes played', 0, 0]]",0,278,0,0,47,0,0,109322,3,1,0,0,0,i,1.0
0,0.2,11,0,Man Utd,0,1,1.3,4,Januzaj,1,-2,Midfielder,1,Adnan,15853,99,41149,-1,11813,2.3,2.3,9,1.3,0.6,0,Januzaj,64,0,1,1.3,11,"[['Minutes played', 4, 1]]",2,279,-1,0,523,0,0,154976,3,1,0,0,0,a,1.3
0,0.4,5,1,Crystal Palace,0,6,2.0,6,Zaha,6,32,Midfielder,1,Wilfried,18460,21,3076,-1,1727,0.7,0.7,14,2.0,1.1,0,Zaha,54,0,0,2.0,5,"[['Minutes played', 21, 1], ['Goals scored', 1, 5]]",2,280,0,0,15285,0,0,82403,3,31,0,0,0,a,6.0
0,0.1,11,0,Man Utd,0,0,0.7,2,Herrera,0,4,Midfielder,2,Ander,4953,66,221880,-2,26078,3.4,3.4,12,0.0,0.3,0,Herrera,73,0,1,0.0,11,"[['Minutes played', 0, 0]]",1,281,-1,0,231,0,0,59846,3,1,0,0,0,i,2.0
0,0.1,11,0,Man Utd,0,2,1.3,4,van Persie,2,20,Forward,0,Robin,16215,134,32605,0,12139,2.4,2.4,-3,1.3,0.3,0,van Persie,125,0,0,1.3,11,"[['Minutes played', 72, 2]]",1,282,0,1,1335,0,0,12297,4,1,0,0,0,a,2.0
0,0.1,11,0,Man Utd,0,0,0.3,1,Hernández,0,3,Forward,1,Javier,3210,45,18870,-1,5921,0.6,0.6,2,0.0,0.2,0,Hernández,59,0,0,0.3,11,"[['Minutes played', 0, 0]]",1,283,0,0,83,0,0,43020,4,1,0,0,0,u,1.0
0,0.3,11,1,Man Utd,0,2,3.7,11,Rooney,2,38,Forward,0,Wayne,130503,270,363922,0,230919,39.0,39.0,45,3.7,1.0,0,Rooney,105,0,0,3.7,11,"[['Minutes played', 90, 2]]",3,284,0,1,8984,0,0,13017,4,1,0,0,1,a,3.7
0,0.1,1,0,Arsenal,0,1,0.7,2,Welbeck,1,4,Forward,1,Danny,56374,46,29844,-1,5870,2.9,2.9,9,0.7,0.3,0,Welbeck,69,0,0,0.7,1,"[['Minutes played', 18, 1]]",0,285,0,0,55161,0,0,50175,4,3,0,0,0,a,1.0
0,0.0,11,0,Man Utd,0,0,0.0,0,Wilson,0,0,Forward,1,James,3837,0,5965,-1,1871,0.4,0.4,0,0.0,0.0,0,Wilson,44,0,0,0.0,11,"[['Minutes played', 0, 0]]",0,286,0,0,2194,0,0,112139,4,1,0,0,0,a,0.0
0,0.0,8,0,Leicester,0,0,0.0,0,Lawrence,0,0,Forward,0,Tom,1008,0,909,0,284,0.1,0.1,0,0.0,0.0,0,Lawrence,45,0,0,0.0,8,"[['Minutes played', 0, 0]]",0,287,0,0,501,0,0,154968,4,13,0,0,0,a,0.0
0,0.7,12,0,Newcastle,0,2,3.3,10,Krul,2,21,Goalkeeper,0,Tim,105435,270,47205,0,18734,22.1,22.1,43,3.3,2.2,0,Krul,45,0,0,3.3,12,"[['Saves', 4, 1], ['Minutes played', 90, 2], ['Goals conceded', 3, -1]]",5,288,0,1,19418,0,0,20480,1,4,7,0,0,a,3.3
0,0.0,12,0,Newcastle,0,0,0.0,0,Elliot,0,0,Goalkeeper,0,Rob,15677,0,8116,0,2481,3.3,3.3,0,0.0,0.0,0,Elliot,40,0,0,0.0,12,"[['Minutes played', 0, 0]]",0,289,0,0,4164,0,0,19838,1,4,0,0,0,a,0.0
0,1.0,12,1,Newcastle,1,9,4.3,13,Williamson,9,46,Defender,0,Mike,8005,270,5348,0,1581,0.9,0.9,63,4.3,2.9,1,Williamson,45,0,0,4.3,12,"[['Bonus', 2, 2], ['Minutes played', 90, 2], ['Goals scored', 1, 6], ['Goals conceded', 3, -1]]",5,290,0,1,6601,0,0,11378,2,4,0,0,2,a,4.3
0,0.1,12,0,Newcastle,0,0,0.3,1,Taylor,0,0,Defender,0,Steven,4434,1,29148,0,7144,3.3,3.3,3,0.3,0.2,0,Steven Taylor,40,0,0,0.3,12,"[['Minutes played', 0, 0]]",0,291,0,0,776,0,0,17974,2,4,0,0,0,a,1.0
0,0.8,12,0,Newcastle,0,1,3.7,11,Coloccini,1,26,Defender,0,Fabricio,88955,270,26007,0,11054,6.1,6.1,67,3.7,2.4,1,Coloccini,45,0,0,3.7,12,"[['Minutes played', 90, 2], ['Goals conceded', 3, -1]]",5,292,0,1,7624,0,0,7933,2,4,0,0,3,a,3.7
0,0.0,12,0,Newcastle,0,0,0.0,0,Taylor,0,0,Defender,0,Ryan,29,0,294,0,58,0.0,0.0,0,0.0,0.0,0,Ryan Taylor,45,0,0,0.0,12,"[['Minutes played', 0, 0]]",0,293,0,0,7,0,0,14775,2,4,0,0,0,i,0.0
0,0.0,12,0,Newcastle,0,0,0.0,0,Santon,0,0,Defender,1,Davide,54,0,1925,-1,376,0.1,0.1,0,0.0,0.0,0,Santon,44,0,1,0.0,12,"[['Minutes played', 0, 0]]",0,294,-1,0,22,0,0,55604,2,4,0,0,0,i,0.0
1,0.5,1,0,Arsenal,0,2,2.7,8,Debuchy,2,45,Defender,0,Mathieu,59931,270,130999,0,50253,21.2,21.2,48,2.7,1.5,0,Debuchy,55,0,0,2.7,1,"[['Minutes played', 90, 2]]",4,295,0,0,6420,0,0,27334,2,3,0,0,0,a,2.7
0,0.0,12,0,Newcastle,0,0,0.0,0,Yanga-Mbiwa,0,0,Defender,1,Mapou,142,0,4210,-1,1204,0.2,0.2,0,0.0,0.0,0,Yanga-Mbiwa,44,0,0,0.0,12,"[['Minutes played', 0, 0]]",0,296,0,0,13,0,0,44488,2,4,0,0,0,u,0.0
0,0.1,12,0,Newcastle,0,1,0.3,1,Haidara,1,7,Defender,1,Massadio,324,90,870,-1,138,0.1,0.1,18,0.3,0.2,0,Haidara,44,0,0,0.3,12,"[['Minutes played', 90, 2], ['Goals conceded', 3, -1]]",3,297,0,0,162,0,0,92170,2,4,0,0,0,a,1.0
0,0.7,12,0,Newcastle,0,0,2.7,8,Dummett,0,11,Defender,0,Paul,109974,180,38087,0,19226,8.1,8.1,43,2.7,2.0,0,Dummett,40,0,0,2.7,12,"[['Minutes played', 0, 0]]",2,298,0,1,8294,0,0,106618,2,4,0,0,1,a,4.0
0,0.0,12,0,Newcastle,0,0,0.0,0,Satka,0,0,Defender,0,Lubomir,479,0,1285,0,299,0.2,0.2,0,0.0,0.0,0,Satka,40,0,0,0.0,12,"[['Minutes played', 0, 0]]",0,299,0,0,116,0,0,156257,2,4,0,0,0,a,0.0
0,0.1,12,0,Newcastle,0,0,0.3,1,Obertan,0,4,Midfielder,0,Gabriel,984,28,1835,0,490,0.2,0.2,5,0.3,0.2,0,Obertan,45,0,0,0.3,12,"[['Minutes played', 0, 0]]",1,300,0,0,93,0,0,38429,3,4,0,0,0,a,1.0
0,0.0,12,0,Newcastle,0,0,0.0,0,Tiote,0,0,Midfielder,0,Cheick,694,0,31835,0,7266,1.8,1.8,0,0.0,0.0,0,Tiote,45,0,0,0.0,12,"[['Minutes played', 0, 0]]",0,301,0,0,96,0,0,28301,3,4,0,0,0,i,0.0
0,0.0,7,0,Hull,0,0,0.0,0,Ben Arfa,0,0,Midfielder,2,Hatem,8802,0,16246,-2,3367,1.0,1.0,0,0.0,0.0,0,Ben Arfa,58,0,0,0.0,7,"[['Minutes played', 0, 0]]",0,302,0,0,7493,0,0,18753,3,88,0,0,0,a,0.0
0,0.0,12,0,Newcastle,0,0,0.0,0,Ferguson,0,0,Midfielder,0,Shane,177,0,683,0,150,0.1,0.1,0,0.0,0.0,0,Ferguson,45,0,0,0.0,12,"[['Minutes played', 0, 0]]",0,303,0,0,19,0,0,61944,3,4,0,0,0,a,0.0
0,0.0,12,0,Newcastle,0,0,0.0,0,Abeid,0,0,Midfielder,0,Mehdi,138,0,388,0,73,0.0,0.0,0,0.0,0.0,0,Abeid,45,0,0,0.0,12,"[['Minutes played', 0, 0]]",0,304,0,0,8,0,0,98746,3,4,0,0,0,a,0.0
0,0.0,12,0,Newcastle,0,0,0.0,0,Marveaux,0,0,Midfielder,0,Sylvain,7,0,19,0,3,0.0,0.0,0,0.0,0.0,0,Marveaux,45,0,0,0.0,12,"[['Minutes played', 0, 0]]",0,305,0,0,1,0,0,37939,3,4,0,0,0,u,0.0
0,0.0,12,0,Newcastle,0,0,0.0,0,Bigirimana,0,0,Midfielder,0,Gael,209,0,349,0,84,0.0,0.0,0,0.0,0.0,0,Bigirimana,45,0,0,0.0,12,"[['Minutes played', 0, 0]]",0,306,0,0,12,0,0,87112,3,4,0,0,0,a,0.0
0,0.4,12,0,Newcastle,0,1,2.0,6,Anita,1,19,Midfielder,0,Vurnon,950,143,1180,0,377,0.1,0.1,28,2.0,1.2,0,Anita,50,0,0,2.0,12,"[['Minutes played', 12, 1]]",2,307,0,1,36,0,0,40799,3,4,0,0,0,a,2.0
0,0.4,12,0,Newcastle,0,2,2.3,7,Sissoko,2,15,Midfielder,0,Moussa,8567,270,20145,0,6488,2.3,2.3,27,2.3,1.2,0,Sissoko,60,0,0,2.3,12,"[['Minutes played', 90, 2]]",5,308,0,1,489,0,0,45268,3,4,0,0,0,a,2.3
0,0.5,12,0,Newcastle,0,2,2.3,7,Colback,2,28,Midfielder,0,Jack,7567,270,5264,0,2016,0.7,0.7,48,1.8,1.4,0,Colback,50,0,0,2.3,12,"[['Minutes played', 90, 2]]",5,309,0,1,564,0,0,58771,3,4,0,0,0,d,2.3
0,0.0,12,0,Newcastle,0,0,0.0,0,Gutiérrez,0,0,Midfielder,1,Jonás,1323,0,3497,-1,821,0.3,0.3,0,0.0,0.0,0,Gutiérrez,44,0,1,0.0,12,"[['Minutes played', 0, 0]]",0,310,-1,0,603,0,0,21060,3,4,0,0,0,a,0.0
0,0.4,12,0,Newcastle,0,2,2.3,7,Gouffran,2,24,Midfielder,0,Yoan,4575,229,10356,0,2816,1.0,1.0,37,2.3,1.1,0,Gouffran,65,0,0,2.3,12,"[['Minutes played', 66, 2]]",3,311,0,1,162,0,0,42727,3,4,0,0,0,a,2.3
0,0.0,12,0,Newcastle,0,0,0.0,0,Ameobi,0,0,Midfielder,1,Sammy,832,0,1956,-1,492,0.2,0.2,0,0.0,0.0,0,Ameobi,44,0,1,0.0,12,"[['Minutes played', 0, 0]]",0,312,-1,0,403,0,0,97612,3,4,0,0,0,a,0.0
0,0.1,12,0,Newcastle,0,2,1.0,3,de Jong,2,14,Midfielder,0,Siem,10300,99,12750,0,5089,1.1,1.1,10,0.0,0.4,0,de Jong,70,0,0,1.0,12,"[['Minutes played', 78, 2]]",2,313,0,0,545,0,0,48773,3,4,0,0,0,i,1.5
0,0.0,12,0,Newcastle,0,0,0.0,0,Cissé,0,0,Forward,0,Papiss Demba,128,0,597,0,124,0.0,0.0,0,0.0,0.0,0,Cissé,60,0,0,0.0,12,"[['Minutes played', 0, 0]]",0,314,0,0,37,0,0,42758,4,4,0,0,0,i,0.0
0,0.0,12,0,Newcastle,0,0,0.0,0,Campbell,0,0,Forward,0,Adam,259,0,2504,0,539,0.2,0.2,0,0.0,0.0,0,Campbell,45,0,0,0.0,12,"[['Minutes played', 0, 0]]",0,315,0,0,52,0,0,132931,4,4,0,0,0,n,0.0
0,0.0,12,0,Newcastle,0,0,0.0,0,Armstrong,0,0,Forward,0,Adam,1159,0,1946,0,524,0.2,0.2,0,0.0,0.0,0,Armstrong,45,0,0,0.0,12,"[['Minutes played', 0, 0]]",0,316,0,0,163,0,0,155511,4,4,0,0,0,a,0.0
0,0.2,12,0,Newcastle,0,1,1.0,3,Pérez,1,-5,Forward,0,Ayoze,1942,35,1580,0,544,0.1,0.1,7,1.0,0.6,0,Ayoze,50,0,0,1.0,12,"[['Minutes played', 12, 1]]",2,317,0,0,119,0,0,168580,4,4,0,0,0,a,1.0
0,0.9,13,0,QPR,0,9,4.0,12,Green,9,29,Goalkeeper,0,Rob,11054,270,10234,0,2520,2.0,2.0,49,4.0,2.7,1,Green,45,0,0,4.0,13,"[['Bonus', 1, 1], ['Clean sheets', 1, 4], ['Saves', 6, 2], ['Minutes played', 90, 2]]",5,318,0,1,6566,0,0,1243,1,52,10,0,1,a,4.0
0,0.0,13,0,QPR,0,0,0.0,0,Murphy,0,0,Goalkeeper,0,Brian,7595,0,6211,0,1741,2.1,2.1,0,0.0,0.0,0,Murphy,40,0,0,0.0,13,"[['Minutes played', 0, 0]]",0,319,0,0,1783,0,0,10589,1,52,0,0,0,a,0.0
0,0.1,13,0,QPR,0,0,0.3,1,Dunne,0,10,Defender,1,Richard,325,122,2968,-1,698,0.3,0.3,9,0.3,0.2,0,Dunne,44,0,1,0.3,13,"[['Minutes played', 0, 0]]",4,320,-1,0,50,1,0,1764,2,52,0,0,0,a,0.5
0,0.5,13,0,QPR,0,6,2.0,6,Hill,6,16,Defender,1,Clint,474,90,847,-1,148,0.1,0.1,21,2.0,1.4,0,Hill,44,0,0,2.0,13,"[['Clean sheets', 1, 4], ['Minutes played', 90, 2]]",0,321,0,1,382,0,0,1216,2,52,0,0,0,a,6.0
0,0.1,13,0,QPR,0,0,0.3,1,Onuoha,0,2,Defender,1,Nedum,283,45,1749,-1,330,0.1,0.1,1,0.3,0.2,0,Onuoha,44,0,0,0.3,13,"[['Minutes played', 0, 0]]",1,322,0,0,28,0,0,19053,2,52,0,0,0,a,1.0
0,0.0,13,0,QPR,0,0,0.0,0,Suk-Young,0,0,Defender,0,Yun,603,0,3275,0,773,0.3,0.3,0,0.0,0.0,0,Yun,40,0,0,0.0,13,"[['Minutes played', 0, 0]]",0,323,0,0,114,0,0,77875,2,52,0,0,0,a,0.0
0,0.2,8,0,Leicester,0,0,0.7,2,Simpson,0,3,Defender,1,Danny,676,67,3077,-1,817,0.2,0.2,7,0.7,0.5,0,Simpson,44,0,1,0.7,8,"[['Minutes played', 0, 0]]",1,324,-1,0,147,0,0,40725,2,13,0,0,0,a,2.0
0,0.4,13,0,QPR,0,1,1.7,5,Traore,1,13,Midfielder,0,Armand,3629,188,5208,0,1606,0.5,0.5,28,1.7,1.1,0,Traore,45,0,0,1.7,13,"[['Minutes played', 8, 1]]",5,325,0,0,378,0,0,20488,3,52,0,0,0,a,1.7
0,0.2,13,0,QPR,0,0,1.0,3,Faurlin,0,7,Midfielder,0,Alejandro,823,91,3840,0,1204,0.2,0.2,19,0.0,0.7,0,Faurlin,45,0,0,0.0,13,"[['Minutes played', 0, 0]]",1,326,0,0,11,0,0,67731,3,52,0,0,0,i,1.5
0,0.0,13,0,QPR,0,0,0.0,0,Henry,0,0,Midfielder,1,Karl,502,0,691,-1,196,0.1,0.1,0,0.0,0.0,0,Henry,44,0,1,0.0,13,"[['Minutes played', 0, 0]]",0,327,-1,0,365,0,0,10561,3,52,0,0,0,a,0.0
0,0.5,13,0,QPR,0,3,2.3,7,Barton,3,29,Midfielder,0,Joey,2802,270,5609,0,1576,0.6,0.6,56,2.3,1.4,0,Barton,50,0,0,2.3,13,"[['Clean sheets', 1, 1], ['Minutes played', 90, 2]]",5,328,0,1,475,0,0,15276,3,52,0,0,0,a,2.3
0,0.0,13,0,QPR,0,0,0.0,0,Jenas,0,0,Midfielder,1,Jermaine,6327,0,5577,-1,1471,0.5,0.5,0,0.0,0.0,0,Jenas,44,0,0,0.0,13,"[['Minutes played', 0, 0]]",0,329,0,0,1689,0,0,10451,3,52,0,0,0,a,0.0
0,0.0,13,0,QPR,0,0,0.0,0,O'Neil,0,0,Midfielder,1,Gary,812,0,1265,-1,358,0.1,0.1,0,0.0,0.0,0,O'Neil,44,0,1,0.0,13,"[['Minutes played', 0, 0]]",0,330,-1,0,658,0,0,5716,3,52,0,0,0,u,0.0
0,0.3,13,0,QPR,0,3,1.3,4,Hoilett,3,28,Midfielder,2,David,974,104,9682,-2,1607,0.4,0.4,15,1.3,0.8,0,Hoilett,48,0,0,1.3,13,"[['Clean sheets', 1, 1], ['Minutes played', 82, 2]]",0,331,0,1,545,0,0,49806,3,52,0,0,0,a,2.0
0,0.0,13,0,QPR,0,0,0.0,0,Wright-Phillips,0,0,Midfielder,2,Shaun,336,0,4347,-2,817,0.2,0.2,0,0.0,0.0,0,Wright-Phillips,48,0,1,0.0,13,"[['Minutes played', 0, 0]]",0,332,-1,0,88,0,0,1212,3,52,0,0,0,a,0.0
0,0.4,13,0,QPR,0,3,2.0,6,Phillips,3,19,Midfielder,0,Matt,199,186,548,0,140,0.1,0.1,4,2.0,1.2,0,Phillips,50,0,0,2.0,13,"[['Clean sheets', 1, 1], ['Minutes played', 90, 2]]",4,333,0,1,42,0,0,50229,3,52,0,0,0,a,2.0
0,0.1,13,0,QPR,0,1,0.3,1,Taarabt,1,1,Midfielder,1,Adel,293,1,5648,-1,609,0.2,0.2,3,0.3,0.2,0,Taarabt,54,0,0,0.3,13,"[['Minutes played', 1, 1]]",0,334,0,0,134,0,0,39765,3,52,0,0,0,a,1.0
0,0.2,4,0,Chelsea,0,0,1.3,4,Remy,0,17,Forward,1,Loïc,26810,180,84827,-1,32929,4.4,4.4,9,1.3,0.5,0,Remy,74,0,1,1.3,4,"[['Minutes played', 0, 0]]",5,335,-1,0,3343,0,0,38419,4,8,0,0,0,a,2.0
0,0.2,13,0,QPR,0,1,1.0,3,Zamora,1,1,Forward,1,Bobby,13751,52,47562,-1,12731,3.5,3.5,9,1.0,0.7,0,Zamora,44,0,1,1.0,13,"[['Minutes played', 22, 1]]",0,336,-1,0,4055,0,0,4570,4,52,0,0,0,a,1.0
0,0.5,13,1,QPR,0,9,3.0,9,Austin,9,49,Forward,1,Charlie,2526,158,19884,-1,1824,0.8,0.8,29,3.0,1.5,0,Austin,59,0,0,2.3,13,"[['Bonus', 3, 3], ['Minutes played', 68, 2], ['Goals scored', 1, 4]]",1,337,0,1,1722,0,1,78356,4,52,0,0,3,a,4.5
0,0.0,14,0,Southampton,0,0,0.0,0,Gazzaniga,0,0,Goalkeeper,0,Paulo,103,0,417,0,119,0.1,0.1,0,0.0,0.0,0,Gazzaniga,45,0,0,0.0,14,"[['Minutes played', 0, 0]]",0,338,0,0,29,0,0,102884,1,20,0,0,0,a,0.0
0,0.0,14,0,Southampton,0,0,0.0,0,Boruc,0,0,Goalkeeper,1,Artur,275,0,7014,-1,1178,0.5,0.5,0,0.0,0.0,0,Boruc,49,0,0,0.0,14,"[['Minutes played', 0, 0]]",0,339,0,0,62,0,0,18726,1,20,0,0,0,a,0.0
0,0.0,14,0,Southampton,0,0,0.0,0,Hooiveld,0,0,Defender,0,Jos,1054,0,5438,0,1934,0.5,0.5,0,0.0,0.0,0,Hooiveld,40,0,0,0.0,14,"[['Minutes played', 0, 0]]",0,340,0,0,86,0,0,15976,2,20,0,0,0,u,0.0
0,0.7,14,0,Southampton,0,2,4.0,12,Fonte,2,30,Defender,0,Jose,15856,270,48940,0,12786,8.1,8.1,56,4.0,2.2,0,Fonte,55,0,0,4.0,14,"[['Minutes played', 90, 2]]",3,341,0,1,2415,0,0,38580,2,20,0,0,3,a,4.0
1,1.2,14,1,Southampton,0,5,6.3,19,Clyne,5,50,Defender,-1,Nathaniel,216226,270,25660,1,9136,9.9,9.9,72,6.3,3.7,1,Clyne,51,0,0,6.3,14,"[['Assists', 1, 3], ['Minutes played', 90, 2]]",3,342,0,1,64062,1,0,57328,2,20,0,0,2,a,6.3
0,0.8,14,0,Southampton,0,2,3.7,11,Yoshida,2,27,Defender,0,Maya,21586,270,6372,0,2440,0.9,0.9,52,3.7,2.4,0,Yoshida,45,0,0,3.7,14,"[['Minutes played', 90, 2]]",3,343,0,1,4941,0,0,80447,2,20,0,0,2,a,3.7
0,0.5,9,0,Liverpool,0,6,3.0,9,Lovren,6,33,Defender,0,Dejan,36410,270,197255,0,38505,28.3,28.3,68,3.0,1.6,0,Lovren,55,0,0,3.0,9,"[['Clean sheets', 1, 4], ['Minutes played', 90, 2]]",4,344,0,1,15105,0,0,38454,2,14,0,0,0,a,3.0
0,0.7,1,0,Arsenal,0,8,3.0,9,Chambers,8,26,Defender,0,Calum,41717,245,63197,0,15338,7.9,7.9,65,3.0,2.0,0,Chambers,45,0,0,3.0,1,"[['Bonus', 2, 2], ['Clean sheets', 1, 4], ['Minutes played', 65, 2]]",3,345,0,1,12803,2,0,101184,2,3,0,0,2,a,3.0
0,0.0,14,0,Southampton,0,0,0.0,0,Stephens,0,0,Defender,0,Jack,355,0,1247,0,298,0.2,0.2,0,0.0,0.0,0,Stephens,40,0,0,0.0,14,"[['Minutes played', 0, 0]]",0,346,0,0,66,0,0,88900,2,20,0,0,0,a,0.0
0,0.0,14,0,Southampton,0,0,0.0,0,Targett,0,0,Defender,0,Matt,382,0,3055,0,699,0.3,0.3,0,0.0,0.0,0,Targett,40,0,0,0.0,14,"[['Minutes played', 0, 0]]",0,347,0,0,80,0,0,169359,2,20,0,0,0,a,0.0
0,0.2,14,0,Southampton,0,1,0.7,2,Cork,1,4,Midfielder,1,Jack,3141,33,7917,-1,2075,0.7,0.7,5,0.7,0.5,0,Cork,44,0,1,0.7,14,"[['Minutes played', 20, 1]]",0,348,-1,0,2654,0,0,40145,3,20,0,0,0,a,1.0
0,1.1,14,2,Southampton,0,15,6.3,19,Schneiderlin,15,89,Midfielder,-1,Morgan,109787,270,18090,1,7509,5.5,5.5,84,6.3,3.4,1,Schneiderlin,56,0,-1,6.3,14,"[['Bonus', 3, 3], ['Minutes played', 90, 2], ['Goals scored', 2, 10]]",3,349,1,1,99245,1,0,42774,3,20,0,0,3,a,6.3
0,0.3,14,0,Southampton,0,2,1.3,4,Davis,2,22,Midfielder,1,Steven,1493,216,48645,-1,11338,3.5,3.5,26,1.3,0.8,0,Davis,49,0,0,1.3,14,"[['Minutes played', 90, 2]]",3,350,0,0,296,1,0,17339,3,20,0,0,0,a,1.3
1,0.7,14,0,Southampton,0,5,3.3,10,Ward-Prowse,5,41,Midfielder,0,James,43970,237,15234,0,5109,2.5,2.5,39,3.3,2.0,0,Ward-Prowse,50,0,0,3.3,14,"[['Assists', 1, 3], ['Minutes played', 70, 2]]",3,351,0,1,7871,0,0,101178,3,20,0,0,0,a,3.3
0,0.1,7,0,Hull,0,1,0.3,1,Ramírez,1,5,Midfielder,0,Gastón,818,25,4439,0,637,0.2,0.2,2,0.3,0.2,0,Ramírez,55,0,0,0.3,7,"[['Minutes played', 25, 1]]",0,352,0,0,556,0,0,78091,3,88,0,0,0,a,1.0
0,0.4,14,0,Southampton,0,0,1.7,5,Wanyama,0,10,Midfielder,0,Victor,26057,180,22388,0,8515,2.7,2.7,31,1.7,1.1,0,Wanyama,45,0,0,1.7,14,"[['Minutes played', 0, 0]]",2,353,0,1,2039,0,0,54756,3,20,0,0,0,a,2.5
0,0.1,14,0,Southampton,0,0,0.3,1,Isgrove,0,1,Midfielder,0,Lloyd,253,9,2183,0,683,0.1,0.1,3,0.0,0.2,0,Isgrove,45,0,0,0.0,14,"[['Minutes played', 0, 0]]",0,354,0,0,8,0,0,101179,3,20,0,0,0,i,1.0
0,0.0,14,0,Southampton,0,0,0.0,0,Reed,0,0,Midfielder,0,Harrison,163,0,463,0,118,0.0,0.0,0,0.0,0.0,0,Reed,45,0,0,0.0,14,"[['Minutes played', 0, 0]]",0,355,0,0,22,0,0,153366,3,20,0,0,0,a,0.0
1,0.4,14,0,Southampton,0,2,3.3,10,Tadic,2,62,Midfielder,0,Dusan,41479,253,26486,0,9722,2.4,2.4,46,3.3,1.3,0,Tadic,75,0,0,3.3,14,"[['Minutes played', 90, 2]]",2,356,0,1,2098,0,0,62399,3,20,0,0,0,a,3.3
0,0.0,14,0,Southampton,0,0,0.0,0,Sharp,0,0,Forward,0,Billy,21,0,1071,0,204,0.1,0.1,0,0.0,0.0,0,Sharp,45,0,0,0.0,14,"[['Minutes played', 0, 0]]",0,357,0,0,6,0,0,18867,4,20,0,0,0,u,0.0
0,0.0,14,0,Southampton,0,0,0.0,0,Rodriguez,0,0,Forward,1,Jay,136,0,2861,-1,516,0.2,0.2,0,0.0,0.0,0,Rodriguez,74,0,1,0.0,14,"[['Minutes played', 0, 0]]",0,358,-1,0,37,0,0,44683,4,20,0,0,0,i,0.0
